id,GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
1543291,5951078,GCA_900248505.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,20083
1543271,5951038,GCA_900249575.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,143438170
1543261,5951018,GCA_900249485.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,100255773
1543251,5950998,GCA_900249345.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,23166341
1543241,5950978,GCA_900249335.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,11320616
1543231,5950958,GCA_900249295.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,9947943
1543221,5950938,GCA_900249285.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,5697226
1543211,5950918,GCA_900249205.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,2265684
1543201,5950898,GCA_900248145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,131907650
1543191,5950878,GCA_900247925.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,222268608
1543181,5950858,GCA_900247905.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,150682643
1543171,5950838,GCA_900247895.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,112317731
1543161,5950818,GCA_900247675.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,42152780
1543151,5950798,GCA_900247665.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,71703309
1543141,5950778,GCA_900247655.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,63677909
1543131,5950758,GCA_900247635.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,59016632
1543121,5950738,GCA_900249635.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,115243856
1543111,5950718,GCA_900249625.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,54493479
1543101,5950698,GCA_900249615.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,127286048
1543091,5950678,GCA_900249605.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,132775852
1543081,5950658,GCA_900249595.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,63569320
1543071,5950638,GCA_900249585.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,108319248
1543061,5950618,GCA_900249565.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,102751612
1543051,5950598,GCA_900249555.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,69584078
1543041,5950578,GCA_900249545.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,125582906
1543031,5950558,GCA_900249535.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,126919602
1543021,5950538,GCA_900249525.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,63017905
1543011,5950518,GCA_900249515.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,126292791
1543001,5950498,GCA_900249505.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,115558284
1542991,5950478,GCA_900249495.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,126363162
1542981,5950458,GCA_900249475.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,62060461
1542971,5950438,GCA_900249465.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,67432978
1542961,5950418,GCA_900249455.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,930282
1542951,5950398,GCA_900249445.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,96295585
1542941,5950378,GCA_900249435.1,527639,wastewater metagenome (metagenomes),527639,wastewater metagenome,67727052
1542931,5950358,GCA_900249425.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,25444415
1542921,5950338,GCA_900249415.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,99162
1542911,5950318,GCA_900249405.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,5150661
1542901,5950298,GCA_900249395.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,71109
1542891,5950278,GCA_900249385.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,22331672
1542881,5950258,GCA_900249375.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,577945
1542871,5950238,GCA_900249365.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,10205760
1542861,5950218,GCA_900249355.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,32340859
1542851,5950198,GCA_900249325.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,8555409
1542841,5950178,GCA_900249315.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,3598615
1542831,5950158,GCA_900249305.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,848034
1542821,5950138,GCA_900249275.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,2751979
1542811,5950118,GCA_900249265.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,446056
1542801,5950098,GCA_900249255.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,30599058
1542791,5950078,GCA_900249245.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,24181330
1542781,5950058,GCA_900249235.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,248910
1542771,5950038,GCA_900249225.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,37192982
1542761,5950018,GCA_900249215.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,1150916
1542751,5949998,GCA_900249195.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,11112946
1542741,5949978,GCA_900249185.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,1874893
1542731,5949958,GCA_900249175.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,6517994
1542721,5949938,GCA_900249165.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,1172536
1542711,5949918,GCA_900249155.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,14362506
1542701,5949898,GCA_900249145.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,806029
1542691,5949878,GCA_900249135.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,1630154
1542681,5949838,GCA_900249105.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,15494770
1542671,5949858,GCA_900249125.1,449393,freshwater metagenome (metagenomes),449393,freshwater metagenome,6992581
1542661,5949798,GCA_900249095.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4113008
1542651,5949818,GCA_900249115.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2236688
1542641,5949718,GCA_900249045.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,6130486
1542631,5949758,GCA_900249075.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5241497
1542621,5949778,GCA_900249085.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5467533
1542611,5949738,GCA_900249055.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4219856
1542601,5949658,GCA_900249015.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5367957
1542591,5949678,GCA_900249025.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4658947
1542581,5949698,GCA_900249035.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4414001
1542571,5949638,GCA_900249005.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3109882
1542561,5949598,GCA_900248975.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3875433
1542551,5949538,GCA_900248945.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,6638766
1542541,5949618,GCA_900248995.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4075355
1542531,5949458,GCA_900248905.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5246299
1542521,5949558,GCA_900248955.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1940353
1542511,5949578,GCA_900248965.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4709036
1542501,5949498,GCA_900248925.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,10148508
1542491,5949518,GCA_900248935.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4727870
1542481,5949478,GCA_900248915.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4675592
1542471,5949418,GCA_900248885.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,8111126
1542461,5949338,GCA_900248845.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3036225
1542451,5949438,GCA_900248895.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,419852
1542441,5949378,GCA_900248865.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,450119
1542431,5949318,GCA_900248835.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2191182
1542421,5949358,GCA_900248855.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5390476
1542411,5949398,GCA_900248875.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4401597
1542401,5949258,GCA_900248805.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2190513
1542391,5949278,GCA_900248815.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5800081
1542381,5949218,GCA_900248785.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3875999
1542371,5949238,GCA_900248795.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1556572
1542361,5949198,GCA_900248775.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3503071
1542351,5949298,GCA_900248825.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,82733
1542341,5949098,GCA_900248725.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4811277
1542331,5949078,GCA_900248715.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2143251
1542321,5949058,GCA_900248705.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1400942
1542311,5949138,GCA_900248745.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,481480
1542301,5949178,GCA_900248765.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1285704
1542291,5949158,GCA_900248755.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2106049
1542281,5949118,GCA_900248735.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,591402
1542271,5949018,GCA_900248685.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3613999
1542261,5949038,GCA_900248695.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1383846
1542251,5948898,GCA_900248615.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2603874
1542241,5948998,GCA_900248675.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,623595
1542231,5948978,GCA_900248665.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2049121
1542221,5948918,GCA_900248625.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3819030
1542211,5948938,GCA_900248635.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,872944
1542201,5948958,GCA_900248645.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,80984
1542191,5948878,GCA_900248605.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,550219
1542181,5948838,GCA_900248585.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2721684
1542171,5948858,GCA_900248595.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,290510
1542161,5948818,GCA_900248565.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1916579
1542151,5948758,GCA_900248535.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2387619
1542141,5948738,GCA_900248525.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,102749
1542131,5948798,GCA_900248555.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,179709
1542121,5948778,GCA_900248545.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,177114
1542111,5948358,GCA_900248125.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,203683948
1542101,5948678,GCA_900248485.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4283301
1542091,5948718,GCA_900248515.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1031496
1542081,5948698,GCA_900248495.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1201963
1542071,5948638,GCA_900248465.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3701300
1542061,5948378,GCA_900248135.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,149813322
1542051,5948658,GCA_900248475.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,332195
1542041,5948618,GCA_900248455.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,846736
1542031,5948558,GCA_900248425.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,6710866
1542021,5948598,GCA_900248445.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,855932
1542011,5948578,GCA_900248435.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,3550047
1542001,5948338,GCA_900248115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,153202706
1541991,5948538,GCA_900248415.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,550191
1541981,5948498,GCA_900248395.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1674974
1541971,5948518,GCA_900248405.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2835941
1541961,5948478,GCA_900248385.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,4930720
1541951,5948438,GCA_900248365.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1153982
1541941,5948458,GCA_900248375.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,397989
1541931,5948318,GCA_900248105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,104943923
1541921,5948418,GCA_900248355.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,5215381
1541911,5948398,GCA_900248335.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,2535132
1541901,5948278,GCA_900248095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,176712477
1541891,5948258,GCA_900248075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,184446742
1541881,5948238,GCA_900248065.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,206631573
1541871,5948298,GCA_900248085.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,140109771
1541861,5948218,GCA_900248055.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188648832
1541851,5948198,GCA_900248045.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133172158
1541841,5948178,GCA_900248035.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,137465769
1541831,5948138,GCA_900248015.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,153755459
1541821,5948158,GCA_900248025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,131353959
1541811,5948118,GCA_900248005.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,132263057
1541801,5948098,GCA_900247985.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,159780039
1541791,5948058,GCA_900247975.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,164918775
1541781,5948078,GCA_900247995.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,155968255
1541771,5948038,GCA_900247965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,161085242
1541761,5948018,GCA_900247955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,138243902
1541751,5947998,GCA_900247945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,175514189
1541741,5947978,GCA_900247935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,158099861
1541701,5947898,GCA_900247685.1,256318,metagenome (metagenomes),256318,metagenome,22272368
1541661,5947818,GCA_900247085.1,408172,marine metagenome (metagenomes),408172,marine metagenome,16321446
1541601,5947718,GCA_900246885.1,408172,marine metagenome (metagenomes),408172,marine metagenome,15769059
1541381,5947258,GCA_900247915.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,129096464
1541321,5947148,GCA_900247885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152209400
1541271,5947048,GCA_900247875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,207096848
1541211,5946918,GCA_900247865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,201027143
1541161,5946818,GCA_900247855.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,142788517
1541111,5946718,GCA_900247845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,154039739
1541061,5946618,GCA_900247835.1,256318,metagenome (metagenomes),256318,metagenome,24786787
1541011,5946528,GCA_900247825.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,170848093
1540961,5946438,GCA_900247815.1,256318,metagenome (metagenomes),256318,metagenome,17699258
1540911,5946338,GCA_900247805.1,256318,metagenome (metagenomes),256318,metagenome,10313149
1540901,5946298,GCA_900247795.1,256318,metagenome (metagenomes),256318,metagenome,23760080
1540891,5946278,GCA_900247785.1,256318,metagenome (metagenomes),256318,metagenome,33502948
1540881,5946258,GCA_900247775.1,256318,metagenome (metagenomes),256318,metagenome,23822925
1540871,5946238,GCA_900247765.1,256318,metagenome (metagenomes),256318,metagenome,21855338
1540861,5946218,GCA_900247755.1,256318,metagenome (metagenomes),256318,metagenome,18887603
1540851,5946198,GCA_900247745.1,256318,metagenome (metagenomes),256318,metagenome,17694564
1540841,5946178,GCA_900247735.1,256318,metagenome (metagenomes),256318,metagenome,25870102
1540831,5946158,GCA_900247725.1,256318,metagenome (metagenomes),256318,metagenome,18671581
1540821,5946138,GCA_900247715.1,256318,metagenome (metagenomes),256318,metagenome,19467981
1540811,5946118,GCA_900247705.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,29049587
1540801,5946098,GCA_900247695.1,256318,metagenome (metagenomes),256318,metagenome,17993901
1540791,5946078,GCA_900247645.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,39861913
1540781,5946058,GCA_900247625.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,61085627
1540771,5946038,GCA_900247585.1,1561972,seawater metagenome (metagenomes),1561972,seawater metagenome,6933742
1540761,5946018,GCA_900247265.1,408172,marine metagenome (metagenomes),408172,marine metagenome,19456635
1540751,5945998,GCA_900247255.1,408172,marine metagenome (metagenomes),408172,marine metagenome,19837814
1540741,5945978,GCA_900247245.1,408172,marine metagenome (metagenomes),408172,marine metagenome,12630645
1540731,5945958,GCA_900247235.1,408172,marine metagenome (metagenomes),408172,marine metagenome,27796190
1540721,5945938,GCA_900247205.1,408172,marine metagenome (metagenomes),408172,marine metagenome,16579183
1540711,5945918,GCA_900247225.1,408172,marine metagenome (metagenomes),408172,marine metagenome,21032608
1540701,5945898,GCA_900247215.1,408172,marine metagenome (metagenomes),408172,marine metagenome,8978117
1540691,5945878,GCA_900247195.1,408172,marine metagenome (metagenomes),408172,marine metagenome,19492581
1540681,5945858,GCA_900247185.1,408172,marine metagenome (metagenomes),408172,marine metagenome,29186353
1540671,5945838,GCA_900247175.1,408172,marine metagenome (metagenomes),408172,marine metagenome,29233064
1540661,5945818,GCA_900247165.1,408172,marine metagenome (metagenomes),408172,marine metagenome,38782101
1540651,5945798,GCA_900247155.1,408172,marine metagenome (metagenomes),408172,marine metagenome,7153584
1540641,5945778,GCA_900247145.1,408172,marine metagenome (metagenomes),408172,marine metagenome,28326009
1540631,5945758,GCA_900247135.1,408172,marine metagenome (metagenomes),408172,marine metagenome,33483442
1540621,5945738,GCA_900247125.1,408172,marine metagenome (metagenomes),408172,marine metagenome,6551393
1540611,5945718,GCA_900247115.1,408172,marine metagenome (metagenomes),408172,marine metagenome,24051207
1540601,5945698,GCA_900247105.1,408172,marine metagenome (metagenomes),408172,marine metagenome,21703319
1540591,5945678,GCA_900247095.1,408172,marine metagenome (metagenomes),408172,marine metagenome,13460282
1540581,5945658,GCA_900247075.1,408172,marine metagenome (metagenomes),408172,marine metagenome,14990338
1540571,5945638,GCA_900247065.1,408172,marine metagenome (metagenomes),408172,marine metagenome,17150804
1540561,5945618,GCA_900247055.1,408172,marine metagenome (metagenomes),408172,marine metagenome,34579694
1540551,5945598,GCA_900247045.1,408172,marine metagenome (metagenomes),408172,marine metagenome,27110471
1540541,5945578,GCA_900247035.1,408172,marine metagenome (metagenomes),408172,marine metagenome,32498081
1540531,5945558,GCA_900247025.1,408172,marine metagenome (metagenomes),408172,marine metagenome,18150673
1540521,5945538,GCA_900247015.1,408172,marine metagenome (metagenomes),408172,marine metagenome,5829923
1540511,5945518,GCA_900247005.1,408172,marine metagenome (metagenomes),408172,marine metagenome,40888532
1540501,5945498,GCA_900246995.1,408172,marine metagenome (metagenomes),408172,marine metagenome,20514716
1540491,5945478,GCA_900246985.1,408172,marine metagenome (metagenomes),408172,marine metagenome,30683219
1540481,5945458,GCA_900246975.1,408172,marine metagenome (metagenomes),408172,marine metagenome,7289520
1540471,5945438,GCA_900246965.1,408172,marine metagenome (metagenomes),408172,marine metagenome,21074057
1540451,5945398,GCA_900246955.1,408172,marine metagenome (metagenomes),408172,marine metagenome,32578975
1540441,5945378,GCA_900246945.1,408172,marine metagenome (metagenomes),408172,marine metagenome,16165011
1540431,5945358,GCA_900246935.1,408172,marine metagenome (metagenomes),408172,marine metagenome,8103195
1540421,5945338,GCA_900246925.1,408172,marine metagenome (metagenomes),408172,marine metagenome,21375615
1540411,5945318,GCA_900246915.1,408172,marine metagenome (metagenomes),408172,marine metagenome,21815898
1540401,5945298,GCA_900246905.1,408172,marine metagenome (metagenomes),408172,marine metagenome,18957842
1540391,5945278,GCA_900246895.1,408172,marine metagenome (metagenomes),408172,marine metagenome,11189185
1540381,5945258,GCA_900246875.1,408172,marine metagenome (metagenomes),408172,marine metagenome,44084456
1540371,5945238,GCA_900246865.1,408172,marine metagenome (metagenomes),408172,marine metagenome,14052502
1540361,5945218,GCA_900246855.1,408172,marine metagenome (metagenomes),408172,marine metagenome,26813525
1540351,5945198,GCA_900246845.1,408172,marine metagenome (metagenomes),408172,marine metagenome,20155783
1540341,5945178,GCA_900246835.1,408172,marine metagenome (metagenomes),408172,marine metagenome,13792425
1540331,5945158,GCA_900246825.1,408172,marine metagenome (metagenomes),408172,marine metagenome,12454049
1540321,5945138,GCA_900246815.1,408172,marine metagenome (metagenomes),408172,marine metagenome,9584056
1540311,5945118,GCA_900246805.1,408172,marine metagenome (metagenomes),408172,marine metagenome,15113258
1540301,5945098,GCA_900246795.1,408172,marine metagenome (metagenomes),408172,marine metagenome,58717877
1540291,5945078,GCA_900246785.1,408172,marine metagenome (metagenomes),408172,marine metagenome,11343335
1540281,5945058,GCA_900246775.1,408172,marine metagenome (metagenomes),408172,marine metagenome,28913167
1540271,5945038,GCA_900246765.1,408172,marine metagenome (metagenomes),408172,marine metagenome,14436872
1540261,5945018,GCA_900246755.1,408172,marine metagenome (metagenomes),408172,marine metagenome,25911636
1540251,5944998,GCA_900246745.1,408172,marine metagenome (metagenomes),408172,marine metagenome,27965322
1540241,5944978,GCA_900246735.1,408172,marine metagenome (metagenomes),408172,marine metagenome,14463365
1540231,5944958,GCA_900246715.1,408172,marine metagenome (metagenomes),408172,marine metagenome,26944669
1540221,5944938,GCA_900246725.1,408172,marine metagenome (metagenomes),408172,marine metagenome,16273586
1540211,5944918,GCA_900246695.1,408172,marine metagenome (metagenomes),408172,marine metagenome,22730421
1540201,5944898,GCA_900246705.1,408172,marine metagenome (metagenomes),408172,marine metagenome,15179776
1540191,5944878,GCA_900246685.1,408172,marine metagenome (metagenomes),408172,marine metagenome,29631766
1540181,5944858,GCA_900246675.1,408172,marine metagenome (metagenomes),408172,marine metagenome,10881235
1540171,5944838,GCA_900246665.1,408172,marine metagenome (metagenomes),408172,marine metagenome,35366681
1540161,5944818,GCA_900246625.1,408172,marine metagenome (metagenomes),408172,marine metagenome,59174285
1540151,5944798,GCA_900240835.1,256318,metagenome (metagenomes),256318,metagenome,47120948
1540141,5944778,GCA_900240825.1,256318,metagenome (metagenomes),256318,metagenome,29939512
1540131,5944758,GCA_900240815.1,256318,metagenome (metagenomes),256318,metagenome,33638383
1540121,5944738,GCA_900240805.1,256318,metagenome (metagenomes),256318,metagenome,22335636
1540111,5944718,GCA_900240795.1,256318,metagenome (metagenomes),256318,metagenome,27974103
1540101,5944698,GCA_900240785.1,256318,metagenome (metagenomes),256318,metagenome,52627107
1540091,5944678,GCA_900240775.1,256318,metagenome (metagenomes),256318,metagenome,42411288
1540081,5944658,GCA_900240765.1,256318,metagenome (metagenomes),256318,metagenome,36621865
1540071,5944638,GCA_900240755.1,256318,metagenome (metagenomes),256318,metagenome,43755346
1540061,5944618,GCA_900240745.1,256318,metagenome (metagenomes),256318,metagenome,22671039
1540051,5944598,GCA_900240735.1,256318,metagenome (metagenomes),256318,metagenome,44681096
1540041,5944578,GCA_900240725.1,256318,metagenome (metagenomes),256318,metagenome,23568664
1540031,5944558,GCA_900240705.1,256318,metagenome (metagenomes),256318,metagenome,30612216
1540021,5944538,GCA_900240715.1,256318,metagenome (metagenomes),256318,metagenome,28603273
1540011,5944518,GCA_900240695.1,256318,metagenome (metagenomes),256318,metagenome,36160235
1540001,5944498,GCA_900240685.1,256318,metagenome (metagenomes),256318,metagenome,25424027
1539991,5944478,GCA_900240675.1,256318,metagenome (metagenomes),256318,metagenome,23650180
1539981,5944458,GCA_900240665.1,256318,metagenome (metagenomes),256318,metagenome,46418732
1539971,5944438,GCA_900240655.1,256318,metagenome (metagenomes),256318,metagenome,39703101
1539961,5944418,GCA_900240645.1,256318,metagenome (metagenomes),256318,metagenome,38679341
1539951,5944398,GCA_900240635.1,256318,metagenome (metagenomes),256318,metagenome,43240902
1539941,5944378,GCA_900240615.1,256318,metagenome (metagenomes),256318,metagenome,21201164
1539931,5944358,GCA_900240625.1,256318,metagenome (metagenomes),256318,metagenome,25910279
1539921,5944338,GCA_900240605.1,256318,metagenome (metagenomes),256318,metagenome,43416167
1539911,5944318,GCA_900240595.1,256318,metagenome (metagenomes),256318,metagenome,41845009
1539901,5944298,GCA_900240585.1,256318,metagenome (metagenomes),256318,metagenome,27999644
1539891,5944278,GCA_900240575.1,256318,metagenome (metagenomes),256318,metagenome,24832005
1539881,5944258,GCA_900240565.1,256318,metagenome (metagenomes),256318,metagenome,40627712
1539871,5944238,GCA_900240555.1,256318,metagenome (metagenomes),256318,metagenome,41185990
1539861,5944218,GCA_900240545.1,256318,metagenome (metagenomes),256318,metagenome,23112855
1539851,5944198,GCA_900240535.1,256318,metagenome (metagenomes),256318,metagenome,20185295
1539841,5944178,GCA_900240525.1,256318,metagenome (metagenomes),256318,metagenome,17427192
1539831,5944158,GCA_900240515.1,256318,metagenome (metagenomes),256318,metagenome,23241523
1539821,5944138,GCA_900240505.1,256318,metagenome (metagenomes),256318,metagenome,25982908
1539791,5944078,GCA_900240495.1,256318,metagenome (metagenomes),256318,metagenome,28401284
1539781,5944058,GCA_900240485.1,256318,metagenome (metagenomes),256318,metagenome,24005148
1539771,5944038,GCA_900240475.1,256318,metagenome (metagenomes),256318,metagenome,22485952
1539761,5944018,GCA_900240465.1,256318,metagenome (metagenomes),256318,metagenome,41872838
1539751,5943998,GCA_900240445.1,256318,metagenome (metagenomes),256318,metagenome,26351664
1539741,5943978,GCA_900240455.1,256318,metagenome (metagenomes),256318,metagenome,46953105
1539731,5943938,GCA_900240415.1,256318,metagenome (metagenomes),256318,metagenome,43713235
1539721,5943758,GCA_900230545.1,749906,gut metagenome (metagenomes),749906,gut metagenome,1633081661
1539711,5943898,GCA_900240115.1,256318,metagenome (metagenomes),256318,metagenome,161741
1539701,5943858,GCA_900236665.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,196144411
