OJHL01000934.1;size=1,Virus,2041,+,21.80,Viral_Rep RNA_helicase,Non-significant
OJHT01000982.1;size=1,Virus,1547,+,20.91,Ank_2 Ank_5 Ank_4 Ank Ank_3 Ank_3,Non-significant
OJHY01007476.1;size=1,Virus,1439,+,3.84,Serpin,Non-significant
OJHZ01000445.1;size=1,Virus,2253,+,12.91,Pox_VLTF3,Non-significant
OJIG01002444.1;size=1,Virus,1761,+,4.52,Peptidase_S74,Non-significant
OJIK01000120.1;size=1,Virus,29596,+,46.81,Phage_capsid Peptidase_S78 Phage_Mu_F Phage_portal VRR_NUC HTH_36 DUF3799 Bac_DnaA_C Phage_tail_2 Amidase_2 HK97-gp10_like Phage_H_T_join Phage_connect_1 Toprim_4 N6_N4_Mtase Terminase_6C ParBc DUF3310,Virus,0.125557507771,0.803628601921,gi|821459404|gb|KR029593.1| Uncultured marine virus isolate H4084976 genomic sequence
OJIO01000432.1;size=1,Virus,27685,+,40.34,GTA_holin_3TM Peptidase_M15_3 NinG Terminase_3 Terminase_3C Bac_DnaA_C DUF3310 NUMOD4 AP2 HNH_3 5_3_exonuc_N Peptidase_S78_2 AAA_25,Non-significant
OJIO01009910.1;size=1,Virus,1854,+,8.35,DUF285 DUF285 DUF285,Non-significant
OKRO01000002.1;size=1,Virus,4539,+,21.80,RNA_helicase Viral_Rep,Chromosome,0.17514871117,0.826466916355,"gi|1436212643|gb|MH617399.1| Circoviridae sp. isolate ctce76, complete genome"
OKRO01000005.1;size=1,Virus,4431,+,12.07,Phage_F,Non-significant
OKRO01000006.1;size=1,Virus,4415,+,24.13,Phage_F Phage_F,Non-significant
OKRO01000007.1;size=1,Virus,4411,+,22.88,Phage_F Chlamy_scaf,Non-significant
OKRO01000012.1;size=1,Virus,3606,+,24.13,Phage_F Phage_F,Non-significant
OKRO01000017.1;size=1,Virus,3143,+,21.80,Viral_Rep RNA_helicase,Non-significant
OKRO01000030.1;size=1,Virus,2892,+,13.78,Viral_Rep,Non-significant
OKRO01000031.1;size=1,Virus,2885,+,13.78,Viral_Rep,Non-significant
OKRO01000038.1;size=1,Virus,2760,+,13.78,Viral_Rep,Virus,0.509420289855,0.759722222222,"gi|1436218678|gb|MH617701.1| CRESS virus sp. isolate ctgc218, complete genome"
OKRO01000042.1;size=1,Virus,2737,+,13.78,Viral_Rep,Non-significant
OKRO01000046.1;size=1,Virus,2699,+,13.78,Viral_Rep,Non-significant
OKRO01000055.1;size=1,Virus,2665,+,8.02,RNA_helicase,Non-significant
OKRO01000075.1;size=1,Virus,2505,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000084.1;size=1,Virus,2451,+,13.78,Viral_Rep,Non-significant
OKRO01000085.1;size=1,Virus,2445,+,13.78,Viral_Rep,Non-significant
OKRO01000108.1;size=1,Virus,2345,+,13.78,Viral_Rep,Non-significant
OKRO01000110.1;size=1,Virus,2335,-,13.78,Viral_Rep,Non-significant
OKRO01000123.1;size=1,Virus,2284,+,13.78,Viral_Rep,Non-significant
OKRO01000133.1;size=1,Virus,2240,+,21.80,Viral_Rep RNA_helicase,Non-significant
OKRO01000138.1;size=1,Virus,2224,+,13.78,Viral_Rep,Non-significant
OKRO01000148.1;size=1,Virus,2174,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000156.1;size=1,Virus,2123,+,13.78,Viral_Rep,Non-significant
OKRO01000162.1;size=1,Virus,2095,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000164.1;size=1,Virus,2089,+,21.80,Viral_Rep RNA_helicase,Non-significant
OKRO01000166.1;size=1,Virus,2074,+,13.78,Viral_Rep,Non-significant
OKRO01000168.1;size=1,Virus,2064,+,13.78,Viral_Rep,Non-significant
OKRO01000174.1;size=1,Virus,2051,+,13.78,Viral_Rep,Non-significant
OKRO01000176.1;size=1,Virus,2050,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000187.1;size=1,Virus,2017,+,13.78,Viral_Rep,Non-significant
OKRO01000191.1;size=1,Virus,2007,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000193.1;size=1,Virus,2003,+,13.78,Viral_Rep,Non-significant
OKRO01000195.1;size=1,Virus,2002,+,13.78,Viral_Rep,Non-significant
OKRO01000202.1;size=1,Virus,1983,+,8.02,RNA_helicase,Non-significant
OKRO01000204.1;size=1,Virus,1979,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000212.1;size=1,Virus,1952,+,27.55,Viral_Rep Viral_Rep,Non-significant
OKRO01000214.1;size=1,Virus,1945,+,13.78,Viral_Rep,Non-significant
OKRO01000215.1;size=1,Virus,1944,+,13.78,Viral_Rep,Non-significant
OKRO01000217.1;size=1,Virus,1939,+,13.78,Viral_Rep,Non-significant
OKRO01000220.1;size=1,Virus,1933,+,13.78,Viral_Rep,Non-significant
OKRO01000223.1;size=1,Virus,1921,+,13.78,Viral_Rep,Non-significant
OKRO01000225.1;size=1,Virus,1913,+,13.78,Viral_Rep,Non-significant
OKRO01000227.1;size=1,Virus,1901,+,13.78,Viral_Rep,Non-significant
OKRO01000299.1;size=1,Virus,1402,+,4.95,AP2,Non-significant
OKRO01000307.1;size=1,Virus,1256,+,29.01,Gemini_coat Gemini_coat,Virus,0.817675159236,0.863720073665,"gi|429891134|gb|JX904269.1| Uncultured marine virus clone GOM00740, complete genome"
OLGU01000789.1;size=1,Virus,6722,+,7.15,F-box-like,Non-significant
OLHI01000040.1;size=1,Virus,42044,+,19.41,DnaB_C ERF SSB Phage_Mu_F Mu-like_gpT RusA N6_N4_Mtase QueC N6_N4_Mtase HK97-gp10_like Sulfatase,Non-significant
OLHI01000049.1;size=1,Virus,38616,+,32.31,DUF2312 NinB Rad52_Rad22 P22_Tail-4 Phage_stabilise P22_portal Terminase_6C Terminase_3 Terminase_6 P22_CoatProtein DUF1778 SSB HTH_39 N6_N4_Mtase Amidase_2,Non-significant
OLHI01000071.1;size=1,Virus,29600,+,46.78,Hydrolase_2 DUF1071 ResIII Helicase_C Prim_Zn_Ribbon Toprim_3 YqaJ HTH_3 NinG DUF4128 DUF4055 Phage_Mu_F Terminase_6 Terminase_6C P22_CoatProtein GTA_holin_3TM Peptidase_M15_3 Metallophos Phage_tail_3,Non-significant
OLHJ01000027.1;size=1,Virus,76206,+,10.93,Resolvase Y_phosphatase2 DUF3293 Cpn60_TCP1 dUTPase dUTPase DUF1064 DUF5011 Thy1 RNase_H_2 PDDEXK_1 DNA_pol_B_exo2 Cpn10 Ribonuc_red_lgC Prim-Pol,Non-significant
OLHJ01000066.1;size=1,Virus,42881,+,56.54,Laminin_G_3 Acetyltransf_1 Head-tail_con Tube Phage_T7_tail Laminin_G_3 AAA_33 Toprim_2 AAA_25 Phage_lysozyme RNA_pol RPOL_N Endonuclease_7 DNA_pol_A,Non-significant
OLHJ01000067.1;size=1,Virus,42733,+,26.43,DnaB_C Toprim_2 Toprim_4 GGACT GATase_4 Terminase_6C PRA-PH DNA_ligase_aden Endonuclease_7 DNA_pol_A Peptidase_M15_4 Phage_endo_I,Non-significant
OLHJ01001343.1;size=1,Virus,6378,+,7.32,DUF2523 Rep_trans Zot DUF2523,Chromosome,0.18062088429,0.726342710997,"gi|1345474566|gb|CP014037.1| Vibrio diabolicus strain FDAARGOS_105 chromosome 2, complete sequence"
OLHR01013897.1;size=1,Virus,1152,+,4.52,Peptidase_S74,Non-significant
OLHW01000235.1;size=1,Virus,5102,+,3.27,DNA_methylase DNA_methylase,Chromosome,0.169149353195,0.931113662457,gi|1142996804|gb|CP010084.1| Vibrio anguillarum strain DSM 21597 chromosome I sequence
OLHW01000740.1;size=1,Virus,3208,+,3.16,Dam,Non-significant
OLHY01000066.1;size=1,Virus,36044,+,30.51,Terminase_6 Terminase_6C HNH Methyltransf_23 DUF1367 DUF1353 Hjc Bac_DnaA_C HTH_36 GcrA DNA_methylase Terminase_2 Rad52_Rad22 N6_N4_Mtase,Non-significant
OLII01000004.1;size=1,Virus,76194,+,10.93,Cpn60_TCP1 dUTPase dUTPase Thy1 Ribonuc_red_lgC DUF3293 Resolvase Y_phosphatase2 Prim-Pol PDDEXK_1 DUF1064 Cpn10 DNA_pol_B_exo2 RNase_H_2 DUF5011,Non-significant
OLII01000055.1;size=1,Virus,38274,+,11.30,Laminin_G_3 DUF1353 DnaB_C DnaB Phg_2220_C Peptidase_C1 Glyco_trans_1_4 Phage_integrase RHH_5,Non-significant
OLII01000066.1;size=1,Virus,36172,+,38.14,Peptidase_S74 NinG Amidase_2 Peptidase_S74 Terminase_3 Terminase_3C Peptidase_S78_2 DnaB_C ERF Metallophos DUF3799 Bac_DnaA_C PhageMin_Tail,Non-significant
OLII01002019.1;size=1,Virus,6312,+,8.97,Phage_DNA_bind Phage_CRI Phage_X Zot DUF2523,Non-significant
OLKC01000005.1;size=1,Virus,5536,+,4.23,DUF2523 Zot,Non-significant
OLKC01000008.1;size=1,Virus,5316,+,7.23,Gemini_AL1,Non-significant
OLKC01000009.1;size=1,Virus,5271,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000010.1;size=1,Virus,5124,+,12.07,Phage_F,Non-significant
OLKC01000011.1;size=1,Virus,5076,+,12.07,Phage_F,Non-significant
OLKC01000012.1;size=1,Virus,5068,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000013.1;size=1,Virus,5015,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000014.1;size=1,Virus,4950,+,34.95,Phage_F Chlamy_scaf Phage_F,Non-significant
OLKC01000015.1;size=1,Virus,4930,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000016.1;size=1,Virus,4859,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000019.1;size=1,Virus,4790,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000020.1;size=1,Virus,4786,+,12.07,Phage_F,Non-significant
OLKC01000023.1;size=1,Virus,4741,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000024.1;size=1,Virus,4722,-,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000026.1;size=1,Virus,4693,+,12.07,Phage_F,Non-significant
OLKC01000027.1;size=1,Virus,4656,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000030.1;size=1,Virus,4638,+,34.95,Phage_F Chlamy_scaf Phage_F,Non-significant
OLKC01000031.1;size=1,Virus,4626,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000032.1;size=1,Virus,4620,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000033.1;size=1,Virus,4553,+,12.07,Phage_F,Non-significant
OLKC01000034.1;size=1,Virus,4552,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000035.1;size=1,Virus,4544,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000036.1;size=1,Virus,4525,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000037.1;size=1,Virus,4523,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000038.1;size=1,Virus,4519,+,34.95,Phage_F Phage_F Chlamy_scaf,Non-significant
OLKC01000039.1;size=1,Virus,4503,+,34.95,Phage_F Phage_F Chlamy_scaf,Virus,0.160781701088,0.736698499318,"gi|530695382|gb|KC131025.1| Marine gokushovirus isolate SOG2, complete genome"
OLKC01000041.1;size=1,Virus,4455,+,12.07,Phage_F,Non-significant
OLKC01000043.1;size=1,Virus,4414,+,22.88,Phage_F Chlamy_scaf,Ambiguous
OLKC01000044.1;size=1,Virus,4413,+,22.88,Chlamy_scaf Phage_F,Virus,0.103331067301,0.80777537797,"gi|914293554|gb|KP784182.1| Uncultured virus clone SAR_ssMCP_Sept_2010_100m_27 major capsid protein gene, partial cds"
OLKC01000045.1;size=1,Virus,4397,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000046.1;size=1,Virus,4370,-,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000047.1;size=1,Virus,4364,+,12.07,Phage_F,Non-significant
OLKC01000048.1;size=1,Virus,4301,+,22.88,Chlamy_scaf Phage_F,Virus,0.118577075099,0.811650485437,"gi|914293500|gb|KP784155.1| Uncultured virus clone SAR_ssMCP_Sept_2010_0m_17 major capsid protein gene, partial cds"
OLKC01000050.1;size=1,Virus,4258,+,34.77,RNA_helicase Viral_Rep Viral_coat,Non-significant
OLKC01000051.1;size=1,Virus,4253,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000052.1;size=1,Virus,4228,+,22.88,Chlamy_scaf Phage_F,Non-significant
OLKC01000054.1;size=1,Virus,4218,+,22.88,Phage_F Chlamy_scaf,Non-significant
OLKC01000055.1;size=1,Virus,4214,+,34.95,Chlamy_scaf Phage_F Phage_F,Virus,0.109634551495,0.734042553191,"gi|914293558|gb|KP784184.1| Uncultured virus clone SAR_ssMCP_Sept_2010_100m_29 major capsid protein gene, partial cds"
OLKC01000056.1;size=1,Virus,4200,+,22.88,Phage_F Chlamy_scaf,Chromosome,0.588333333333,0.729370355886,"gi|1436209735|gb|MH617250.1| Microviridae sp. isolate ctge89, complete genome"
OLKC01000059.1;size=1,Virus,4125,+,12.07,Phage_F,Non-significant
OLKC01000073.1;size=1,Virus,3487,+,21.80,Viral_Rep RNA_helicase,Virus,0.205620877545,0.775342465753,"gi|429891221|gb|JX904333.1| Uncultured marine virus clone GOM02962, complete genome"
OLKC01000077.1;size=1,Virus,3392,+,8.02,RNA_helicase,Non-significant
OLKC01000086.1;size=1,Virus,3178,+,8.02,RNA_helicase,Non-significant
OLKC01000088.1;size=1,Virus,3157,+,34.24,Parvo_coat_N Viral_Rep RNA_helicase,Non-significant
OLKC01000105.1;size=1,Virus,2955,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000111.1;size=1,Virus,2858,+,34.24,Parvo_coat_N Viral_Rep RNA_helicase,Non-significant
OLKC01000112.1;size=1,Virus,2850,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000114.1;size=1,Virus,2812,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000119.1;size=1,Virus,2769,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000125.1;size=1,Virus,2743,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000126.1;size=1,Virus,2737,+,13.78,Viral_Rep,Non-significant
OLKC01000130.1;size=1,Virus,2724,-,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000131.1;size=1,Virus,2718,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000133.1;size=1,Virus,2705,+,13.78,Viral_Rep,Virus,0.999260628466,0.998151571165,"gi|1436210855|gb|MH617309.1| CRESS virus sp. isolate ctcb222, complete genome"
OLKC01000135.1;size=1,Virus,2694,+,21.73,Gemini_AL1 Gemini_coat,Non-significant
OLKC01000152.1;size=1,Virus,2612,+,8.02,RNA_helicase,Non-significant
OLKC01000155.1;size=1,Virus,2605,+,13.78,Viral_Rep,Non-significant
OLKC01000156.1;size=1,Virus,2598,+,21.49,Gemini_AL1 Gemini_AL1_M,Non-significant
OLKC01000157.1;size=1,Virus,2592,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000159.1;size=1,Virus,2584,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000168.1;size=1,Virus,2553,+,29.82,Viral_Rep RNA_helicase RNA_helicase,Non-significant
OLKC01000171.1;size=1,Virus,2543,+,8.02,RNA_helicase,Virus,0.855289028706,0.816086760054,"gi|856947151|gb|KR186219.1| Asterias forbesi associated circular virus isolate SS-2A, complete genome"
OLKC01000176.1;size=1,Virus,2524,+,21.80,Viral_Rep RNA_helicase,Virus,0.160855784469,0.785542168675,"gi|856947151|gb|KR186219.1| Asterias forbesi associated circular virus isolate SS-2A, complete genome"
OLKC01000183.1;size=1,Virus,2498,+,8.02,RNA_helicase,Non-significant
OLKC01000185.1;size=1,Virus,2494,+,36.30,Gemini_coat Viral_Rep RNA_helicase,Non-significant
OLKC01000192.1;size=1,Virus,2462,+,43.59,Viral_Rep RNA_helicase Viral_Rep RNA_helicase,Non-significant
OLKC01000211.1;size=1,Virus,2422,+,43.59,Viral_Rep RNA_helicase Viral_Rep RNA_helicase,Non-significant
OLKC01000214.1;size=1,Virus,2407,+,21.80,Viral_Rep RNA_helicase,Virus,0.140423764022,0.778761061947,"gi|856947151|gb|KR186219.1| Asterias forbesi associated circular virus isolate SS-2A, complete genome"
OLKC01000220.1;size=1,Virus,2394,+,29.82,Viral_Rep RNA_helicase RNA_helicase,Non-significant
OLKC01000221.1;size=1,Virus,2393,+,21.80,Viral_Rep RNA_helicase,Chromosome,0.999582114501,0.991228070175,"gi|1436199337|gb|MH616644.1| Circoviridae sp. isolate ctbc359, complete genome"
OLKC01000234.1;size=1,Virus,2348,+,13.78,Viral_Rep,Virus,0.402044293015,0.832810867294,"gi|429890878|gb|JX904086.1| Uncultured marine virus clone SOG00432, complete genome"
OLKC01000239.1;size=1,Virus,2338,+,21.80,RNA_helicase Viral_Rep,Non-significant
OLKC01000241.1;size=1,Virus,2335,+,21.80,RNA_helicase Viral_Rep,Virus,0.456959314775,0.8,"gi|1436205614|gb|MH617033.1| CRESS virus sp. isolate ctcj21, complete genome"
OLKC01000243.1;size=1,Virus,2328,+,21.80,Viral_Rep RNA_helicase,Virus,0.503436426117,0.833192209992,"gi|761263266|gb|KM874335.1| Avon-Heathcote Estuary associated circular virus 14 isolate AHEaCV-14-NZ-2438TU-2012, complete genome"
OLKC01000247.1;size=1,Virus,2312,+,8.02,RNA_helicase,Non-significant
OLKC01000248.1;size=1,Virus,2307,+,13.78,Viral_Rep,Non-significant
OLKC01000253.1;size=1,Virus,2302,+,22.53,Gemini_coat RNA_helicase,Non-significant
OLKC01000258.1;size=1,Virus,2294,+,13.78,Viral_Rep,Non-significant
OLKC01000277.1;size=1,Virus,2266,+,13.78,Viral_Rep,Non-significant
OLKC01000278.1;size=1,Virus,2262,+,8.02,RNA_helicase,Non-significant
OLKC01000282.1;size=1,Virus,2250,+,13.78,Viral_Rep,Virus,0.958666666667,0.857993586807,"gi|1098497728|gb|KX246260.1| Uncultured virus clone SdaCV1, complete genome"
OLKC01000285.1;size=1,Virus,2238,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000294.1;size=1,Virus,2211,-,13.78,Viral_Rep,Non-significant
OLKC01000303.1;size=1,Virus,2186,+,13.78,Viral_Rep,Non-significant
OLKC01000307.1;size=1,Virus,2176,+,13.78,Viral_Rep,Non-significant
OLKC01000317.1;size=1,Virus,2155,+,13.78,Viral_Rep,Non-significant
OLKC01000320.1;size=1,Virus,2153,+,13.78,Viral_Rep,Non-significant
OLKC01000338.1;size=1,Virus,2126,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000370.1;size=1,Virus,2060,+,27.55,Viral_Rep Viral_Rep,Non-significant
OLKC01000372.1;size=1,Virus,2056,+,13.78,Viral_Rep,Non-significant
OLKC01000377.1;size=1,Virus,2048,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000380.1;size=1,Virus,2046,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000387.1;size=1,Virus,2032,+,13.78,Viral_Rep,Non-significant
OLKC01000389.1;size=1,Virus,2018,+,13.78,Viral_Rep,Non-significant
OLKC01000395.1;size=1,Virus,2007,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000396.1;size=1,Virus,2006,+,21.80,RNA_helicase Viral_Rep,Ambiguous
OLKC01000401.1;size=1,Virus,2002,+,21.80,Viral_Rep RNA_helicase,Virus,0.548951048951,0.987223168654,"gi|1436216096|gb|MH617565.1| CRESS virus sp. isolate ctid250, complete genome"
OLKC01000409.1;size=1,Virus,1990,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000410.1;size=1,Virus,1988,-,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000419.1;size=1,Virus,1972,+,13.78,Viral_Rep,Virus,0.456389452333,0.793216630197,gi|848234829|gb|KP690523.1| Uncultured virus clone contig su1040000000 genomic sequence
OLKC01000420.1;size=1,Virus,1971,+,13.78,Viral_Rep,Non-significant
OLKC01000432.1;size=1,Virus,1953,+,13.78,Viral_Rep,Non-significant
OLKC01000434.1;size=1,Virus,1950,+,7.23,Gemini_AL1,Non-significant
OLKC01000442.1;size=1,Virus,1940,+,13.78,Viral_Rep,Non-significant
OLKC01000445.1;size=1,Virus,1936,+,27.55,Viral_Rep Viral_Rep,Non-significant
OLKC01000453.1;size=1,Virus,1929,-,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000499.1;size=1,Virus,1878,+,13.78,Viral_Rep,Virus,0.431309904153,0.731470230863,gi|848234995|gb|KP690609.1| Uncultured virus clone contig su54000001 genomic sequence
OLKC01000501.1;size=1,Virus,1875,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000509.1;size=1,Virus,1868,+,13.78,Viral_Rep,Non-significant
OLKC01000519.1;size=1,Virus,1852,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000524.1;size=1,Virus,1847,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000525.1;size=1,Virus,1847,+,13.78,Viral_Rep,Non-significant
OLKC01000530.1;size=1,Virus,1839,+,13.78,Viral_Rep,Virus,0.450244698206,0.848920863309,"gi|429891139|gb|JX904273.1| Uncultured marine virus clone GOM00815, complete genome"
OLKC01000552.1;size=1,Virus,1808,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000555.1;size=1,Virus,1807,-,13.78,Viral_Rep,Non-significant
OLKC01000557.1;size=1,Virus,1804,+,11.59,Circo_capsid,Virus,0.935698447894,0.917550058893,"gi|1436200740|gb|MH616789.1| CRESS virus sp. isolate cthi333, complete genome"
OLKC01000558.1;size=1,Virus,1802,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000560.1;size=1,Virus,1798,+,28.28,Gemini_coat Viral_Rep,Non-significant
OLKC01000591.1;size=1,Virus,1752,+,13.78,Viral_Rep,Non-significant
OLKC01000618.1;size=1,Virus,1717,+,13.78,Viral_Rep,Non-significant
OLKC01000625.1;size=1,Virus,1708,+,7.23,Gemini_AL1,Non-significant
OLKC01000638.1;size=1,Virus,1694,+,7.23,Gemini_AL1,Non-significant
OLKC01000640.1;size=1,Virus,1692,+,14.46,Gemini_AL1 Gemini_AL1,Non-significant
OLKC01000643.1;size=1,Virus,1690,+,13.78,Viral_Rep,Non-significant
OLKC01000684.1;size=1,Virus,1638,+,14.50,Gemini_coat,Non-significant
OLKC01000689.1;size=1,Virus,1632,+,7.23,Gemini_AL1,Non-significant
OLKC01000715.1;size=1,Virus,1602,+,14.50,Gemini_coat,Non-significant
OLKC01000729.1;size=1,Virus,1581,+,14.50,Gemini_coat,Non-significant
OLKC01000762.1;size=1,Virus,1539,+,14.50,Gemini_coat,Non-significant
OLKC01000763.1;size=1,Virus,1539,+,13.78,Viral_Rep,Non-significant
OLKC01000774.1;size=1,Virus,1523,+,14.50,Gemini_coat,Non-significant
OLKC01000776.1;size=1,Virus,1521,+,14.50,Gemini_coat,Non-significant
OLKC01000778.1;size=1,Virus,1520,+,14.50,Gemini_coat,Non-significant
OLKC01000793.1;size=1,Virus,1503,+,14.50,Gemini_coat,Non-significant
OLKC01000801.1;size=1,Virus,1492,-,14.50,Gemini_coat,Non-significant
OLKC01000818.1;size=1,Virus,1471,+,14.50,Gemini_coat,Non-significant
OLKC01000819.1;size=1,Virus,1470,+,14.50,Gemini_coat,Non-significant
OLKC01000845.1;size=1,Virus,1443,+,14.50,Gemini_coat,Non-significant
OLKC01000855.1;size=1,Virus,1437,+,11.59,Circo_capsid,Non-significant
OLKC01000865.1;size=1,Virus,1427,+,29.01,Gemini_coat Gemini_coat,Non-significant
OLKC01000880.1;size=1,Virus,1407,+,13.78,Viral_Rep,Non-significant
OLKC01000883.1;size=1,Virus,1404,+,13.78,Viral_Rep,Non-significant
OLKC01000898.1;size=1,Virus,1389,+,43.59,Viral_Rep RNA_helicase Viral_Rep RNA_helicase,Non-significant
OLKC01000922.1;size=1,Virus,1339,+,14.50,Gemini_coat,Non-significant
OLKC01000974.1;size=1,Virus,1281,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01000990.1;size=1,Virus,1268,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01001008.1;size=1,Virus,1254,+,14.50,Gemini_coat,Non-significant
OLKC01001017.1;size=1,Virus,1243,-,14.50,Gemini_coat,Virus,0.673370876911,0.819861431871,"gi|429891134|gb|JX904269.1| Uncultured marine virus clone GOM00740, complete genome"
OLKC01001051.1;size=1,Virus,1203,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01001057.1;size=1,Virus,1198,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01001113.1;size=1,Virus,1140,+,43.59,Viral_Rep RNA_helicase Viral_Rep RNA_helicase,Non-significant
OLKC01001130.1;size=1,Virus,1129,+,21.80,RNA_helicase Viral_Rep,Non-significant
OLKC01001144.1;size=1,Virus,1118,+,13.78,Viral_Rep,Non-significant
OLKC01001145.1;size=1,Virus,1118,+,8.02,RNA_helicase,Non-significant
OLKC01001158.1;size=1,Virus,1108,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01001190.1;size=1,Virus,1087,+,21.80,Viral_Rep RNA_helicase,Virus,0.159153633855,0.775862068966,"gi|429891694|gb|JX904665.1| Uncultured marine virus clone SI04570, complete genome"
OLKC01001213.1;size=1,Virus,1068,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01001214.1;size=1,Virus,1068,+,13.78,Viral_Rep,Non-significant
OLKC01001262.1;size=1,Virus,1036,+,21.80,Viral_Rep RNA_helicase,Non-significant
OLKC01001264.1;size=1,Virus,1034,+,14.50,Gemini_coat,Non-significant
OLKC01001269.1;size=1,Virus,1033,+,21.80,Viral_Rep RNA_helicase,Non-significant
OOEG01000412.1;size=1,Virus,5160,+,5.85,RVT_1 rve RVP,Non-significant
OOFL01000035.1;size=1,Virus,5250,+,11.42,zf-CCHC,Non-significant
OOFS01000562.1;size=1,Virus,3841,+,7.15,F-box-like,Non-significant
OOFV01000337.1;size=1,Virus,5813,+,11.42,zf-CCHC,Non-significant
OOFX01000073.1;size=1,Virus,6895,+,9.44,rve zf-CCHC,Non-significant
OOFX01000131.1;size=1,Virus,5942,+,11.42,zf-CCHC,Non-significant
OOGD01000680.1;size=1,Virus,5856,+,11.42,zf-CCHC,Non-significant
OOGE01000034.1;size=1,Virus,6237,+,11.42,zf-CCHC,Non-significant
OOGE01003278.1;size=1,Virus,1593,+,11.42,zf-CCHC,Non-significant
OOGG01000069.1;size=2,Virus,7516,+,9.44,rve zf-CCHC,Non-significant
OOGH01002831.1;size=1,Virus,1680,+,49.00,DUF285 DUF285 DUF285 zf-C3HC4_3 DUF285 DUF285 DUF285 DUF285 zf-C3HC4_3 DUF285,Non-significant
OOGH01002902.1;size=1,Virus,1666,+,56.50,FG-GAP_2 FG-GAP_2 FG-GAP_2 Chlorovi_GP_rpt FG-GAP_2 FG-GAP_2 FG-GAP_2 FG-GAP_2 FG-GAP_2 FG-GAP_2 Chlorovi_GP_rpt,Non-significant
OOGL01000001.1;size=1,Virus,43270,+,95.99,Phage_integrase Head-tail_con PhoH Ribonuc_red_lgC DUF3310 5_3_exonuc_N Thy1 Phage_T7_Capsid DUF2833 SLT GTA_holin_3TM Tube Phage_T7_tail Phage_endo_I RNA_pol RPOL_N HTH_39 DNA_pol_A Amidase_2 Toprim_2 DnaB_C,Non-significant
OOGN01000235.1;size=1,Virus,5670,+,9.44,rve zf-CCHC,Non-significant
OOGP01000098.1;size=1,Virus,5774,+,3.99,RVT_1 rve RVP Asp_protease_2,Non-significant
